image_id,filename,is_negative,verification_status,reward_points,error_type,ground_truth_label,visual_description,filepath
priv_d_0323,priv_d_0323.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Hai tô giấy đựng thức ăn vặt xúc xích chả viên và hai ly trà giải khát đặt trên bàn tròn ngoài trời.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0323.jpg
priv_d_0324,priv_d_0324.jpg,NO (Positive FMCG),CONFIRMED,0,NONE,Ảnh chụp hộp serum dưỡng da đầu và tóc Bio-Placental Scalp Serum cầm trên tay,Bàn tay cầm hộp giấy serum dưỡng da đầu và nang tóc Bio-Placental Scalp Serum màu trắng viền xanh lá cây.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0324.jpg
priv_d_0325,priv_d_0325.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Ảnh chụp màn hình video Beatvn ghi lại cảnh người thân chăm sóc bệnh nhân trong phòng bệnh viện.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0325.jpg
priv_d_0326,priv_d_0326.jpg,NO (Positive FMCG),CONFIRMED,0,NONE,Ảnh chụp tuýp sữa rửa mặt Hada Labo Advanced Nourish Hyaluronic Acid Cleanser cầm trên tay cạnh bình hoa tulip,Bàn tay cầm tuýp kem rửa mặt dưỡng ẩm chuyên sâu Hada Labo Advanced Nourish màu trắng xanh bên cạnh bình hoa tulip trang trí.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0326.jpg
priv_d_0327,priv_d_0327.jpg,NO (Positive FMCG),CONFIRMED,0,NONE,Ảnh chụp tô bún nước tương gồm chả đậu hũ dưa leo rau sống và các chai nước tương ăn bún,"Tô bún nước tương nhiều màu sắc với chả lụa, đậu rán, dưa chuột và rau sống kèm các chai nước tương ăn bún ở phía sau.",C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0327.jpg
priv_d_0328,priv_d_0328.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Ảnh chụp màn hình nhân vật game Roblox đội mũ và tai nghe kèm câu chữ meme hài hước.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0328.jpg
priv_d_0329,priv_d_0329.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Bàn tay cầm chiếc ốp lưng điện thoại trong suốt in họa tiết hoạt hình mèo Hello Kitty.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0329.jpg
priv_d_0330,priv_d_0330.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Mặt bàn gỗ trong cửa hàng bán lẻ kèm chữ đồ họa đè trên màn hình không có sản phẩm rõ nét.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0330.jpg
priv_d_0331,priv_d_0331.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Người phụ nữ đứng tập luyện cạnh dụng cụ máy tập cơ bụng đa năng trong phòng khách.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0331.jpg
priv_d_0332,priv_d_0332.jpg,NO (Positive FMCG),CONFIRMED,0,NONE,Ảnh chụp vỏ hộp tinh chất dưỡng da Dr. Belmeur Daily Repair Cream In Ampoule cầm trên tay,Bàn tay cầm vỏ hộp giấy sản phẩm dưỡng da Dr. Belmeur Daily Repair Cream In Ampoule màu trắng trên nền sáng.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0332.jpg
priv_d_0333,priv_d_0333.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Kệ gỗ nhiều tầng xếp các hũ thủy tinh nuôi cá cảnh trong không gian trại cá.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0333.jpg
priv_d_0334,priv_d_0334.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Bàn làm việc với màn hình máy tính và laptop hiển thị hình nền đồ họa anime.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0334.jpg
priv_d_0335,priv_d_0335.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Các hộp nhựa và hũ thủy tinh chứa sấu ngâm mắm tỏi ớt tự làm tại nhà đặt trên mặt bàn bếp.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0335.jpg
priv_d_0336,priv_d_0336.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Khung cảnh cung đường đèo vùng đồi núi Gia Lai dưới bầu trời hoàng hôn.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0336.jpg
priv_d_0337,priv_d_0337.jpg,NO (Positive FMCG),CONFIRMED,0,NONE,Ảnh chụp hộp nhang hương trầm bắc Hương Trầm Minh Khang loại đặc biệt màu xanh lá cây,Hộp nhang trầm bắc Hương Trầm Minh Khang loại đặc biệt màu xanh lá cây đậm ánh vàng để lộ các nén nhang vàng bên trong.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0337.jpg
priv_d_0338,priv_d_0338.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Ảnh tư liệu chụp khung cảnh sinh hoạt trước cổng trường Ngô Quyền kèm đồng hồ cổ điển.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0338.jpg
priv_d_0339,priv_d_0339.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Người mẫu nữ thử chiếc đầm liền màu đen phối ren trắng cổ khoét sâu trong phòng chụp đồ.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0339.jpg
priv_d_0340,priv_d_0340.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Video clip đen trắng mờ ghi lại hình ảnh người lao động ngoài trời kèm câu chữ tâm trạng.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0340.jpg
priv_d_0341,priv_d_0341.jpg,NO (Positive FMCG),CONFIRMED,0,NONE,Ảnh chụp tuýp và vỏ hộp kem dưỡng ẩm mềm da cho bé Kutieskin 30g màu xanh dương,Tuýp kem và hộp giấy kem dưỡng ẩm làm mềm da cho bé Kutieskin 30g màu xanh dương in hình chú cáo hoạt hình.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0341.jpg
priv_d_0342,priv_d_0342.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Ảnh làm mờ bác sĩ ngồi tư vấn khám bệnh kèm văn bản cảnh báo bệnh lý đường hô hấp.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0342.jpg
priv_d_0343,priv_d_0343.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Trích đoạn phim cổ trang quay cận cảnh đôi chân mang giày vải cổ truyền bước trên nền đất đầy lá khô.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0343.jpg
priv_d_0344,priv_d_0344.jpg,NO (Positive FMCG),CONFIRMED,0,NONE,Ảnh chụp lon sữa bột VitaDairy ColosBaby Lactoferrin 0+ màu vàng nhạt cầm trên tay,Bàn tay cầm lon sữa bột dinh dưỡng công thức VitaDairy ColosBaby Lactoferrin 0+ vỏ màu xanh vàng nắp vàng kim.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0344.jpg
priv_d_0345,priv_d_0345.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Bàn tay cầm chiếc loa bluetooth mini thiết kế kiểu túi xách nhỏ màu trắng có mặt hoa màu xanh.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0345.jpg
priv_d_0346,priv_d_0346.jpg,NO (Positive FMCG),CONFIRMED,0,NONE,Ảnh chụp gói hạt nêm rau củ Fuja foods cầm trên tay,Bàn tay cầm gói gia vị Hạt Nêm Rau Củ thương hiệu Fuja foods bao bì màu xanh lá in hình bát canh hầm rau củ.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0346.jpg
priv_d_0347,priv_d_0347.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Khay nhựa đen đựng món ăn vặt chân gà rút xương trộn cóc xoài không có nhãn hiệu tại quầy chế biến.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0347.jpg
priv_d_0348,priv_d_0348.jpg,NO (Positive FMCG),CONFIRMED,0,NONE,Banner tin tức báo chí về việc thu hồi sản phẩm sữa tắm nước hoa nam X-Men For Boss Intense,Ảnh đồ họa tin tức báo chí Hà Nội News và bài báo thu hồi sản phẩm sữa tắm nam Xmen For Boss Intense.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0348.jpg
priv_d_0349,priv_d_0349.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Ảnh chụp màn hình bản tin an ninh trật tự nền đỏ của trang tin BHT Digital.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0349.jpg
priv_d_0350,priv_d_0350.jpg,YES (Empty Target),CONFIRMED,0,NONE,,Ảnh chụp cận cảnh mái tóc bết dầu của người phụ nữ kèm văn bản giới thiệu sản phẩm chăm sóc tóc.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0350.jpg
priv_d_0351,priv_d_0351.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp màn hình phóng sự thời sự VTV về vụ việc cơ sở sản xuất giá đỗ dùng chất cấm với các thùng nhựa màu xanh.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0351.jpg
priv_d_0352,priv_d_0352.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp ấm đun nước siêu tốc màu trắng của thương hiệu Bear đặt trên mặt bàn bếp kèm văn bản giới thiệu.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0352.jpg
priv_d_0353,priv_d_0353.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp băng rôn tuyên truyền màu đỏ treo trên cổng sắt thông báo điểm uống Vitamin A cho trẻ em.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0353.jpg
priv_d_0354,priv_d_0354.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp bộ cây lau nhà tự vắt thông minh và thùng chứa nước cùng vỏ hộp thương hiệu Kitimop.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0354.jpg
priv_d_0355,priv_d_0355.jpg,YES (Empty Target),CONFIRMED,0,None,,"Ảnh chụp ấm đun siêu tốc màu xanh ngọc thương hiệu GUGKDD dung tích 2,5 lít được cầm trên tay ở ngoài trời.",C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0355.jpg
priv_d_0356,priv_d_0356.jpg,NO (Positive FMCG),CONFIRMED,0,None,Ảnh chụp cận cảnh hộp sữa tươi công thức Nutifood Värna life hỗ trợ xương khớp chắc khỏe đang được mở nắp,Ảnh chụp cận cảnh hộp sữa tươi công thức Nutifood Värna life màu trắng xanh hỗ trợ xương khớp chắc khỏe đang được mở nắp trên tay.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0356.jpg
priv_d_0357,priv_d_0357.jpg,YES (Empty Target),CONFIRMED,0,None,,Hình ảnh slide thuyết trình về lợi nhuận và rủi ro danh mục đầu tư kèm các biểu tượng tài chính và đồ thị.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0357.jpg
priv_d_0358,priv_d_0358.jpg,NO (Positive FMCG),CONFIRMED,0,None,Ảnh đồ họa hướng dẫn chu trình chăm sóc da khô gồm 4 bước với bộ mỹ phẩm dưỡng da Klairs,"Hình ảnh infographic hướng dẫn 4 bước chăm sóc da khô gồm làm sạch, cân bằng độ pH, cấp ẩm tầng sâu và duy trì độ ẩm bằng các sản phẩm chăm sóc da Klairs.",C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0358.jpg
priv_d_0359,priv_d_0359.jpg,NO (Positive FMCG),CONFIRMED,0,None,Ảnh chụp thực tế hộp và chai siro nhỏ giọt LineaBon K2+D3 10ml bổ sung vitamin cho trẻ nhỏ,Ảnh chụp một tay cầm hộp và chai siro nhỏ giọt LineaBon K2+D3 dung tích 10ml trước tủ đồ chơi trẻ em.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0359.jpg
priv_d_0360,priv_d_0360.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp cảnh đường phố ban đêm nhìn qua kính chắn gió ô tô kèm đoạn văn bản trích dẫn chiêm nghiệm cuộc sống.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0360.jpg
priv_d_0361,priv_d_0361.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp kết quả siêu âm thai nhi tuần thứ 26 kèm các dòng chữ chia sẻ nhật ký mang thai của mẹ bầu.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0361.jpg
priv_d_0362,priv_d_0362.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp từ camera giám sát toàn cảnh tiệm làm móng với thợ nail và khách hàng kèm dòng chữ chia sẻ thu nhập.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0362.jpg
priv_d_0363,priv_d_0363.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp cận cảnh cục nóng máy lạnh Mitsubishi Heavy Industries Heavy Duty Inverter trước khi vệ sinh bảo dưỡng.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0363.jpg
priv_d_0364,priv_d_0364.jpg,NO (Positive FMCG),CONFIRMED,0,None,Banner quảng cáo bột khử mùi Thái Dương Longtime chiết xuất tinh dầu ngải cứu kèm quà tặng tuýp dầu gội dược liệu Thái Dương 7+,Banner quảng cáo sản phẩm bột khử mùi thảo dược Longtime chiết xuất ngải cứu của Thái Dương hộp 18g tặng kèm dầu gội dược liệu Thái Dương 7+.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0364.jpg
priv_d_0365,priv_d_0365.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp những cây bút chì gỗ màu ombre tím trắng trên bàn học kèm dòng chữ bút chì ombre cho 2k8 đi thi.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0365.jpg
priv_d_0366,priv_d_0366.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp khung cảnh bên trong nhà xưởng sản xuất công nghiệp với các thiết bị máy móc và công nhân làm việc.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0366.jpg
priv_d_0367,priv_d_0367.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp công nhân đang làm việc bên máy móc tại xưởng sản xuất giày da ở Bình Dương kèm thông báo đào tạo nghề.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0367.jpg
priv_d_0368,priv_d_0368.jpg,NO (Positive FMCG),CONFIRMED,0,None,Ảnh chụp thực tế hai chai nước vệ sinh giày Sneaker dạng đầu cọ tạo bọt cầm trên tay tại bãi biển,Ảnh chụp bàn tay cầm hai chai dung dịch vệ sinh giày trắng dạng vòi xịt tạo bọt Sneaker 100g tại bãi biển kèm chữ quảng cáo giảm giá.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0368.jpg
priv_d_0369,priv_d_0369.jpg,NO (Positive FMCG),CONFIRMED,0,None,"Ảnh chụp cận cảnh lon sữa bột Abbott PediaSure PeptiGro hương vani 1,6kg cho trẻ từ 1-10 tuổi","Ảnh chụp lon sữa bột Abbott PediaSure PeptiGro hương vani ít ngọt khối lượng 1,6kg giúp tăng trưởng chiều cao và cân nặng.",C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0369.jpg
priv_d_0370,priv_d_0370.jpg,YES (Empty Target),CONFIRMED,0,None,,"Ảnh chụp chiếc giá sách nhỏ để bàn bằng gỗ chứa các cuốn sách, sổ tay và khay đựng bút trên bàn học.",C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0370.jpg
priv_d_0371,priv_d_0371.jpg,NO (Positive FMCG),CONFIRMED,0,None,Ảnh chụp thực tế hộp sữa pha sẵn Nutifood Sweden GrowPLUS+ bạc ít ngọt 110ml cầm trên tay kèm ảnh chụp màn hình ưu đãi sàn thương mại,Ảnh chụp bàn tay cầm hộp sữa dinh dưỡng pha sẵn Nutifood Sweden GrowPLUS+ FDI 110ml trước bó hoa sáp kèm hình ưu đãi Shopee.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0371.jpg
priv_d_0372,priv_d_0372.jpg,YES (Empty Target),CONFIRMED,0,None,,Hình ảnh màn hình đen hoàn toàn kèm đoạn văn bản ngắn mang nội dung hài hước.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0372.jpg
priv_d_0373,priv_d_0373.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp màn hình bản tin chính sách pháp luật LuatVietnam về mức hỗ trợ cho nhân viên y tế thôn tổ dân phố.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0373.jpg
priv_d_0374,priv_d_0374.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp màn hình bản tin thể thao 24h đưa tin về streamer iShowSpeed cùng cảnh các quả bóng đá đặt trên giường ngủ.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0374.jpg
priv_d_0375,priv_d_0375.jpg,NO (Positive FMCG),CONFIRMED,0,None,Ảnh chụp thực tế hai lọ thực phẩm chức năng General Balance Calcium Magnesium và General Balance Plant Based MSM đặt trên nền vải nhung xanh,Ảnh chụp hai lọ thực phẩm bổ sung bảo vệ sức khỏe General Balance của Hàn Quốc gồm Canxi Magie và MSM nguồn gốc thực vật trên nền vải nhung xanh.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0375.jpg
priv_d_0376,priv_d_0376.jpg,NO (Positive FMCG),CONFIRMED,0,None,Ảnh chụp bát bột ăn dặm HiPP Semolina bí đỏ đang được khuấy bằng thìa bên cạnh vỏ hộp HiPP,"Ảnh chụp bát thủy tinh đựng bột ăn dặm trẻ em màu vàng nấu cùng bí đỏ đang được dùng thìa khuấy đều, phía sau là hộp bột HiPP Milk & Cereal Semolina.",C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0376.jpg
priv_d_0377,priv_d_0377.jpg,NO (Positive FMCG),CONFIRMED,0,None,Ảnh chụp cận cảnh tuýp sữa rửa mặt tạo bọt đất sét Nivea Pearl Bright Microbubbles 5 in 1 cầm trên tay tại kệ hàng,Ảnh chụp cận cảnh tuýp sữa rửa mặt dưỡng sáng Nivea Pearl Bright Microbubbles Deep Clean Clay Foam không cồn được cầm trên tay trước kệ hàng siêu thị.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0377.jpg
priv_d_0378,priv_d_0378.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp không gian nội thất phòng bếp hiện đại với tủ bếp inox 304 và người phụ nữ đang kéo ngăn kệ đựng gia vị.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0378.jpg
priv_d_0379,priv_d_0379.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp màn hình hội nghị điều hành của Phó Thủ tướng về quản lý nguồn cung và phân phối xăng sinh học E10.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0379.jpg
priv_d_0380,priv_d_0380.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp bàn tay cầm vỉ sản phẩm dụng cụ cào gãi lưng cầm tay Kingcraft trên mặt bàn nhựa màu tím.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0380.jpg
priv_d_0381,priv_d_0381.jpg,YES (Empty Target),CONFIRMED,0,None,,Hình ảnh nền đen với dòng chữ nhắc nhở người xem đọc caption trước khi bình luận.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0381.jpg
priv_d_0382,priv_d_0382.jpg,NO (Positive FMCG),CONFIRMED,0,None,Ảnh chụp thực tế hai tuýp sữa rửa mặt cấp ẩm Awsooyor Hyaluronic Acid Cleanser cầm trên tay,Ảnh chụp bàn tay cầm hai tuýp sữa rửa mặt tạo bọt mịn dưỡng ẩm Awsooyor Hyaluronic Acid Cleanser Deep Moist Healthy Glow trước màn hình máy tính.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0382.jpg
priv_d_0383,priv_d_0383.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp sản phẩm bộ đồ ngủ hai dây vải tole họa tiết kẻ caro hồng in hình chú cún kèm ảnh người mẫu mặc thử.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0383.jpg
priv_d_0384,priv_d_0384.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp khay bánh ngọt dân gian truyền thống tại quầy bánh vỉa hè kèm dòng phụ đề tranh luận về thói quen mua hàng.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0384.jpg
priv_d_0385,priv_d_0385.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp bộ sạc dự phòng đa năng Anker 165W cùng hộp đựng sản phẩm trên bàn làm việc bên cạnh bình hoa tulip vàng.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0385.jpg
priv_d_0386,priv_d_0386.jpg,NO (Positive FMCG),CONFIRMED,0,None,Ảnh chụp cận cảnh lon sữa bột Abbott Similac Total Protection 5-HMO đặt trên bàn,Ảnh chụp một bàn tay đặt trên nắp lon sữa bột Abbott Similac Total Protection chứa 5 loại HMO đặt trên bàn bên cạnh đồng hồ điện tử và đèn ngủ.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0386.jpg
priv_d_0387,priv_d_0387.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp màn hình bản tin 60 Money về phát hiện thuốc mới điều trị ung thư kèm hình ảnh minh họa tuyến tụy và chén đựng nhiều loại thuốc.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0387.jpg
priv_d_0388,priv_d_0388.jpg,YES (Empty Target),CONFIRMED,0,None,,Hình ảnh màn hình đen chứa nội dung văn bản kể câu chuyện ký tên kỷ niệm vào bình sữa.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0388.jpg
priv_d_0389,priv_d_0389.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp dàn heo đất tiết kiệm bằng gốm sứ nhiều kích thước và màu sắc cùng các tờ tiền mệnh giá 50.000 đồng trên tay.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0389.jpg
priv_d_0390,priv_d_0390.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp hai bàn tay đang mở nắp hộp giấy màu xanh lá khắc chữ kỷ niệm cột mốc 10.000 đơn hàng trên nền tảng Shopify của Mysticperfume.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0390.jpg
priv_d_0391,priv_d_0391.jpg,NO (Positive FMCG),CONFIRMED,0,None,Ảnh chụp thực tế tuýp sữa rửa mặt cám gạo Civic Rice Milk Cleansing Cream cầm trên tay,Ảnh chụp cận cảnh tuýp sữa rửa mặt mầm gạo Civic Rice Milk Cleansing Cream chứa vitamin collagen cầm trên tay kèm văn bản giới thiệu sản phẩm.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0391.jpg
priv_d_0392,priv_d_0392.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp bài đăng mạng xã hội Bánh Toom giải thích lý do cơ thể thèm các loại đồ ăn khác nhau trên nền ảnh game Minecraft.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0392.jpg
priv_d_0393,priv_d_0393.jpg,NO (Positive FMCG),CONFIRMED,0,None,Ảnh chụp thực tế hộp và chai siro nhỏ giọt Fitolabs D3&K2 bổ sung vitamin cho bé cầm trên tay ngoài trời,Ảnh chụp bàn tay cầm lọ nhỏ giọt và vỏ hộp thực phẩm bảo vệ sức khỏe Fitolabs D3&K2 cho trẻ em trước chậu cây cảnh ngoài trời.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0393.jpg
priv_d_0394,priv_d_0394.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp màn hình bản tin giải trí Afamily đưa tin về sự xuất hiện của hai nam diễn viên nổi tiếng giữa đám đông người hâm mộ.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0394.jpg
priv_d_0395,priv_d_0395.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp thân máy ảnh không gương lật Canon EOS R kèm ống kính RF 85mm f/2 cầm trên tay tại bàn quán nước.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0395.jpg
priv_d_0396,priv_d_0396.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp toàn cảnh khu vực sân đỗ tàu bay tại cảng hàng không với máy bay dân dụng và xe thang hành khách.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0396.jpg
priv_d_0397,priv_d_0397.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp bàn ăn uống tại quán nhậu với các món ăn và cốc bia kèm khung tin tức giới thiệu người thiết kế cốc bia hơi Hà Nội.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0397.jpg
priv_d_0398,priv_d_0398.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp màn hình phóng sự truyền hình CTV Cà Mau về ngày đầu mở bán xăng sinh học E10 tại trạm xăng dầu.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0398.jpg
priv_d_0399,priv_d_0399.jpg,YES (Empty Target),CONFIRMED,0,None,,Ảnh chụp màn hình công văn quản lý dược phẩm về việc thu hồi và đình chỉ lưu hành hơn 500 sản phẩm mỹ phẩm không đạt chuẩn.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0399.jpg
priv_d_0400,priv_d_0400.jpg,NO (Positive FMCG),CONFIRMED,0,None,Ảnh chụp thực tế vỉ viên uống hỗ trợ sinh lý Ngựa Thái màu xanh lá và vỏ hộp kim loại cầm trên tay,Ảnh chụp một bàn tay cầm vỉ viên nén màu xanh lá in chữ JNW và hộp kim loại màu xanh sẫm in hình chú ngựa của sản phẩm Ngựa Thái.,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0400.jpg
