image_id,filename,relative_image_path,image_path,source_status,source_error_type,source_visual_description,source_gate,source_summary,final_gate,final_summary,reviewed,reviewer,note
priv_d_0046,priv_d_0046.jpg,../../images/priv_d_0046.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0046.jpg,CONFIRMED,NONE,Ảnh chụp đĩa bánh xếp chay rưới nước tương và hành phi vàng giòn kèm dòng chữ Bánh xếp chay 30k/ 5 cái.,PRESENT,Ảnh chụp đĩa bánh xếp chay vỏ trong suốt xếp hình bông hoa rưới nước sốt tương và hành phi,PRESENT,Ảnh chụp đĩa bánh xếp chay vỏ trong suốt xếp hình bông hoa rưới nước sốt tương và hành phi,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0047,priv_d_0047.jpg,../../images/priv_d_0047.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0047.jpg,CONFIRMED,NONE,Ảnh chụp thực tế hai chiếc bánh bột lọc/bánh nậm gói lá chuối vuông vắn của PhePhaFood kèm ớt chỉ thiên và hũ mắm.,PRESENT,Ảnh chụp hai chiếc bánh đặc sản Món Ngon Xứ Huế gói lá chuối buộc dây trên tay người cầm cùng ớt xiêm xanh,PRESENT,Ảnh chụp hai chiếc bánh đặc sản Món Ngon Xứ Huế gói lá chuối buộc dây trên tay người cầm cùng ớt xiêm xanh,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0048,priv_d_0048.jpg,../../images/priv_d_0048.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0048.jpg,CONFIRMED,NONE,Ảnh chụp hũ kem Barbie Skin Glow White Cream dưỡng trắng mờ nám trên tay người cầm trong không gian xe hơi.,PRESENT,Ảnh chụp thực tế hũ kem dưỡng sáng Barbie Skin Glow White Cream trên tay kèm các thông tin công dụng làm mờ thâm nám,PRESENT,Ảnh chụp thực tế hũ kem dưỡng sáng Barbie Skin Glow White Cream trên tay kèm các thông tin công dụng làm mờ thâm nám,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0049,priv_d_0049.jpg,../../images/priv_d_0049.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0049.jpg,CONFIRMED,NONE,"Bảng thực đơn phân loại đồ uống chi tiết gồm trà sữa gạo rang, trà trái cây và cà phê của Mật Tea & Coffee.",PRESENT,"Bảng menu giá các loại trà sữa, trà hoa quả, matcha và cà phê của quán đồ uống Mật Tea & Coffee",PRESENT,"Bảng menu giá các loại trà sữa, trà hoa quả, matcha và cà phê của quán đồ uống Mật Tea & Coffee",TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0050,priv_d_0050.jpg,../../images/priv_d_0050.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0050.jpg,CONFIRMED,NONE,Ảnh chụp các vận động viên đang thi đấu bóng đá dưới trời mưa trên sân cỏ nhân tạo.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0051,priv_d_0051.jpg,../../images/priv_d_0051.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0051.jpg,CONFIRMED,none,"Các tầng kệ tạp hóa xếp nhiều loại cà phê hòa tan, trà sữa đóng gói và nước yến sào.",PRESENT,"Kệ trưng bày nhiều sản phẩm hàng tiêu dùng nhanh gồm cà phê hòa tan Café Phố, Nescafe Cà Phê Việt, MacCoffee Cà phê Đen Đá, Kopiko L.A Coffee, trà sữa Hillway và nước yến Green Bird.",PRESENT,"Kệ trưng bày nhiều sản phẩm hàng tiêu dùng nhanh gồm cà phê hòa tan Café Phố, Nescafe Cà Phê Việt, MacCoffee Cà phê Đen Đá, Kopiko L.A Coffee, trà sữa Hillway và nước yến Green Bird.",TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0052,priv_d_0052.jpg,../../images/priv_d_0052.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0052.jpg,CONFIRMED,none,"Ảnh cận cảnh so sánh kết cấu kem tẩy tế bào chết ba mùi hương hoa anh đào, lựu, đường nâu dừa trên da nhưng không có tên thương hiệu.",ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0053,priv_d_0053.jpg,../../images/priv_d_0053.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0053.jpg,CONFIRMED,none,Chai serum L'Oreal Paris Revitalift Hyaluronic Acid đang mở nắp với ống hút serum và vỏ hộp.,PRESENT,Chai tinh chất serum L'Oreal Paris Revitalift 1.5% Hyaluronic Acid kèm ống nhỏ giọt và vỏ hộp sản phẩm.,PRESENT,Chai tinh chất serum L'Oreal Paris Revitalift 1.5% Hyaluronic Acid kèm ống nhỏ giọt và vỏ hộp sản phẩm.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0054,priv_d_0054.jpg,../../images/priv_d_0054.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0054.jpg,CONFIRMED,none,Đĩa bánh mì nướng cắt miếng có nhân kem trứng phô mai tan chảy không có bao bì nhãn mác.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0055,priv_d_0055.jpg,../../images/priv_d_0055.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0055.jpg,CONFIRMED,none,Ảnh quẹt thử màu son đỏ chili mã BN28 trên lòng bàn tay không có nhãn hiệu bao bì.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0056,priv_d_0056.jpg,../../images/priv_d_0056.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0056.jpg,CONFIRMED,none,"Các tầng kệ tạp hóa chứa dầu ăn thực vật, hạt nêm gia vị, bánh quy và bim bim snack.",PRESENT,"Kệ hàng tạp hóa trưng bày các loại dầu ăn Saigon Gold, Umi, nước mắm, hạt nêm Vedan, Aji-ngon, bánh Marine Boy, Jungle Boy và snack Copico.",PRESENT,"Kệ hàng tạp hóa trưng bày các loại dầu ăn Saigon Gold, Umi, nước mắm, hạt nêm Vedan, Aji-ngon, bánh Marine Boy, Jungle Boy và snack Copico.",TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0057,priv_d_0057.jpg,../../images/priv_d_0057.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0057.jpg,CONFIRMED,none,"Nồi cơm điện mở nắp có cơm cháy vàng bên trong cùng các bát canh, thịt kho và bánh bao trên bàn bếp.",ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0058,priv_d_0058.jpg,../../images/priv_d_0058.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0058.jpg,CONFIRMED,none,Đĩa bánh bao nhân thịt hai quả trứng cút cắt đôi kèm dòng chữ Ba3 quầy bảo bảo và giá 15k.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0059,priv_d_0059.jpg,../../images/priv_d_0059.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0059.jpg,CONFIRMED,none,Ảnh quảng cáo chai sữa rửa mặt tạo bọt Cappir Skin Facial Cleansing Mousse hương hoa hồng và vỏ hộp.,PRESENT,Chai bọt rửa mặt Cappir Skin Facial Cleansing Mousse hương hoa hồng 150ml cùng vỏ hộp sản phẩm.,PRESENT,Chai bọt rửa mặt Cappir Skin Facial Cleansing Mousse hương hoa hồng 150ml cùng vỏ hộp sản phẩm.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0060,priv_d_0060.jpg,../../images/priv_d_0060.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0060.jpg,CONFIRMED,none,Bánh bao vỏ khoai lang tím nhân phô mai kéo sợi trong xửng hấp kèm chữ giá 20k.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0061,priv_d_0061.jpg,../../images/priv_d_0061.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0061.jpg,CONFIRMED,none,Cuốn sách tranh thiếu nhi 10 Teddy Bears đặt trên giá gỗ cạnh bảng tên Quán Sách Cindy.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0062,priv_d_0062.jpg,../../images/priv_d_0062.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0062.jpg,CONFIRMED,none,Ảnh thử màu son hồng mận đất số 11 trên lòng bàn tay không có tên nhãn hàng đầy đủ.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0063,priv_d_0063.jpg,../../images/priv_d_0063.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0063.jpg,CONFIRMED,none,Banner quảng cáo chai sữa rửa mặt dạng bọt Cappir Skin Facial Cleansing Mousse cùng các cụm bọt tuyết trắng.,PRESENT,Chai bọt rửa mặt Cappir Skin Facial Cleansing Mousse hương hoa hồng 150ml đặt cạnh các bọt xà phòng trắng.,PRESENT,Chai bọt rửa mặt Cappir Skin Facial Cleansing Mousse hương hoa hồng 150ml đặt cạnh các bọt xà phòng trắng.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0064,priv_d_0064.jpg,../../images/priv_d_0064.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0064.jpg,CONFIRMED,none,Ảnh chụp màn hình nội dung bình luận tranh luận cá nhân trên Facebook qua điện thoại di động.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0065,priv_d_0065.jpg,../../images/priv_d_0065.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0065.jpg,CONFIRMED,none,Các hộp và chai sữa rửa mặt tạo bọt Cappir Skin cùng các tuýp kem dưỡng xếp trên chiếu cói.,PRESENT,Nhiều hộp và chai bọt rửa mặt Cappir Skin Facial Cleansing Mousse cùng các tuýp mỹ phẩm được xếp thành hàng.,PRESENT,Nhiều hộp và chai bọt rửa mặt Cappir Skin Facial Cleansing Mousse cùng các tuýp mỹ phẩm được xếp thành hàng.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0066,priv_d_0066.jpg,../../images/priv_d_0066.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0066.jpg,CONFIRMED,none,Ảnh người mẹ bế em bé sơ sinh kèm dòng chữ chia sẻ mẹo sau sinh không có sản phẩm thương hiệu.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0067,priv_d_0067.jpg,../../images/priv_d_0067.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0067.jpg,CONFIRMED,none,Bàn tay cầm chiếc kính gọng đen có tròng đổi màu chống nắng kèm chữ giới thiệu tính năng.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0068,priv_d_0068.jpg,../../images/priv_d_0068.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0068.jpg,CONFIRMED,none,"Kệ trưng bày phong phú các mặt hàng nước giải khát, tổ yến chưng đóng hộp và trà hòa tan.",PRESENT,"Kệ bách hóa trưng bày các hộp quà tổ yến Khánh Hòa, nước ngọt Coca-Cola, Pepsi, Sting, nước tăng lực Red Bull, Revive, trà xanh C2 và trà sữa trân châu Hillway.",PRESENT,"Kệ bách hóa trưng bày các hộp quà tổ yến Khánh Hòa, nước ngọt Coca-Cola, Pepsi, Sting, nước tăng lực Red Bull, Revive, trà xanh C2 và trà sữa trân châu Hillway.",TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0069,priv_d_0069.jpg,../../images/priv_d_0069.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0069.jpg,CONFIRMED,none,Cận cảnh hũ sáp tẩy trang cao cấp The Whoo Gong Jin Hyang nắp vàng được cầm trên lòng bàn tay.,PRESENT,Hũ sáp tẩy trang The Whoo Gong Jin Hyang Clarifying Cleansing Balm màu vàng nhạt trên tay người cầm.,PRESENT,Hũ sáp tẩy trang The Whoo Gong Jin Hyang Clarifying Cleansing Balm màu vàng nhạt trên tay người cầm.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0070,priv_d_0070.jpg,../../images/priv_d_0070.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0070.jpg,CONFIRMED,none,Bàn tay cầm tuýp sữa rửa mặt AHA Cleansing Research màu xanh ngọc bên cạnh các hộp thuốc nhuộm Men's Bigen trong thùng các-tông.,PRESENT,Tuýp sữa rửa mặt BCL AHA Cleansing Research Wash Cleansing chiết xuất táo cùng các hộp thuốc nhuộm tóc Men's Bigen trong thùng hàng.,PRESENT,Tuýp sữa rửa mặt BCL AHA Cleansing Research Wash Cleansing chiết xuất táo cùng các hộp thuốc nhuộm tóc Men's Bigen trong thùng hàng.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0071,priv_d_0071.jpg,../../images/priv_d_0071.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0071.jpg,CONFIRMED,none,Hình ảnh quảng cáo và tin nhắn đánh giá kem chống nắng Sun Cream Lucas màu cam kèm vỏ hộp.,PRESENT,Banner phản hồi khách hàng về kem chống nắng Lucas Sun Cream SPF 50 PA+++ của Đan Thy Group.,PRESENT,Banner phản hồi khách hàng về kem chống nắng Lucas Sun Cream SPF 50 PA+++ của Đan Thy Group.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0072,priv_d_0072.jpg,../../images/priv_d_0072.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0072.jpg,CONFIRMED,none,Tờ thông tin hướng dẫn trải nghiệm tô tranh tại quán Mật Tea & Coffee.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0073,priv_d_0073.jpg,../../images/priv_d_0073.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0073.jpg,CONFIRMED,none,"Thùng chứa nhiều hộp sữa đặc Phương Nam Vinamilk và các gói bánh xốp dừa Jojo, bánh quy Oreo.",PRESENT,"Các thùng nhựa đựng sữa đặc Ngôi Sao Phương Nam của Vinamilk, bánh xốp dừa Jojo và bánh quy kẹp kem Oreo.",PRESENT,"Các thùng nhựa đựng sữa đặc Ngôi Sao Phương Nam của Vinamilk, bánh xốp dừa Jojo và bánh quy kẹp kem Oreo.",TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0074,priv_d_0074.jpg,../../images/priv_d_0074.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0074.jpg,CONFIRMED,none,Chai serum cấp ẩm làm sáng da Clinique Moisture Surge màu hồng phấn đặt trên đĩa trang trí.,PRESENT,Chai tinh chất dưỡng da Clinique Moisture Surge Active Glow Serum màu hồng đặt trên đĩa hình vỏ sò.,PRESENT,Chai tinh chất dưỡng da Clinique Moisture Surge Active Glow Serum màu hồng đặt trên đĩa hình vỏ sò.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0075,priv_d_0075.jpg,../../images/priv_d_0075.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0075.jpg,CONFIRMED,none,Khung cảnh tiệc nướng BBQ ngoài bãi biển của nhóm bốn người dưới bóng cây dừa.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0076,priv_d_0076.jpg,../../images/priv_d_0076.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0076.jpg,CONFIRMED,none,Hai chai nước tẩy trang L'Oreal Paris Micellar Water 3 in 1 nắp xanh và nắp hồng trên khay kệ.,PRESENT,Hai chai nước tẩy trang L'Oreal Paris Micellar Water 3-in-1 phiên bản nắp xanh tươi mát và nắp hồng dưỡng ẩm.,PRESENT,Hai chai nước tẩy trang L'Oreal Paris Micellar Water 3-in-1 phiên bản nắp xanh tươi mát và nắp hồng dưỡng ẩm.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0077,priv_d_0077.jpg,../../images/priv_d_0077.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0077.jpg,CONFIRMED,none,"Kệ tạp hóa bày bán mì ăn liền dạng ly Omachi, mì Hảo Hảo, mì 3 Miền và khẩu trang y tế.",PRESENT,"Kệ cửa hàng bày bán các loại mì ly Omachi, Hảo Hảo, mì gói 3 Miền, chà là Deglet Nour và khẩu trang y tế An Tâm.",PRESENT,"Kệ cửa hàng bày bán các loại mì ly Omachi, Hảo Hảo, mì gói 3 Miền, chà là Deglet Nour và khẩu trang y tế An Tâm.",TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0078,priv_d_0078.jpg,../../images/priv_d_0078.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0078.jpg,CONFIRMED,none,"Ba chai nước tẩy trang Gold Bee dung tích 160ml gồm ba màu xanh, hồng và vàng trên tay người dùng.",PRESENT,"Ba chai nước tẩy trang Gold Bee chiết xuất trà xanh, hoa hồng và lúa mạch trên tay người cầm.",PRESENT,"Ba chai nước tẩy trang Gold Bee chiết xuất trà xanh, hoa hồng và lúa mạch trên tay người cầm.",TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0079,priv_d_0079.jpg,../../images/priv_d_0079.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0079.jpg,CONFIRMED,none,Hàng tuýp kem chống nắng Mixa Solaire Dermo Protect SPF 50+ màu vàng cam đặt tại quầy thanh toán siêu thị.,PRESENT,Nhiều tuýp kem chống nắng Mixa Solaire Dermo Protect SPF 50+ màu cam trên băng chuyền thanh toán siêu thị.,PRESENT,Nhiều tuýp kem chống nắng Mixa Solaire Dermo Protect SPF 50+ màu cam trên băng chuyền thanh toán siêu thị.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0080,priv_d_0080.jpg,../../images/priv_d_0080.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0080.jpg,CONFIRMED,none,Hộp nhựa đựng giò sống chả quết tươi kèm các túi gia vị xung quanh của PhePhaFood.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
priv_d_0081,priv_d_0081.jpg,../../images/priv_d_0081.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0081.jpg,CONFIRMED,none,Tô chân gà sả tắc trộn chua ngọt kèm ảnh chụp tin nhắn khen ngợi của khách hàng.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0001_0133.json.
